대피소명,주소,위도,경도,유형
7호선 학동역,,37.514229,127.031656,비상대피시설(지하철역)
7호선 강남구청역,,37.517179,127.041255,비상대피시설(지하철역)
7호선 청담역,,37.519365,127.05335,비상대피시설(지하철역)
7호선 뚝섬유원지역,,37.53154,127.066704,비상대피시설(지하철역)
7호선 건대입구역,,37.540786,127.071011,비상대피시설(지하철역)
7호선 어린이대공원(세종대)역,,37.548014,127.074658,비상대피시설(지하철역)
7호선 군자(능동)역,,37.556897,127.079338,비상대피시설(지하철역)
7호선 중곡역,,37.565923,127.08432,비상대피시설(지하철역)
7호선 용마산역,,37.573647,127.086727,비상대피시설(지하철역)
7호선 사가정역,,37.580894,127.088478,비상대피시설(지하철역)
7호선 면목역,,37.588579,127.087503,비상대피시설(지하철역)
7호선 상봉(시외버스터미널)역,,37.595577,127.085716,비상대피시설(지하철역)
7호선 중화역,,37.602545,127.079264,비상대피시설(지하철역)
7호선 먹골역,,37.610637,127.077725,비상대피시설(지하철역)
7호선 태릉입구역,,37.618294,127.075397,비상대피시설(지하철역)
7호선 공릉(서울과학기술대)역,,37.625742,127.072896,비상대피시설(지하철역)
7호선 하계역,,37.636352,127.06799,비상대피시설(지하철역)
7호선 중계역,,37.644583,127.064303,비상대피시설(지하철역)
7호선 노원역,,37.654836,127.060462,비상대피시설(지하철역)
7호선 마들역,,37.66494,127.057675,비상대피시설(지하철역)
7호선 수락산역,,37.67785,127.055315,비상대피시설(지하철역)
7호선 도봉산역,,37.689241,127.046509,비상대피시설(지하철역)
7호선 장암역,,37.700109,127.053196,비상대피시설(지하철역)
6호선 신내역,,37.613174,127.102231,비상대피시설(지하철역)
6호선 봉화산(서울의료원)역,,37.617283,127.091401,비상대피시설(지하철역)
6호선 화랑대(서울여대입구)역,,37.620064,127.084689,비상대피시설(지하철역)
6호선 태릉입구역,,37.617338,127.074735,비상대피시설(지하철역)
6호선 석계역,,37.614872,127.065595,비상대피시설(지하철역)
6호선 돌곶이역,,37.610537,127.056431,비상대피시설(지하철역)
6호선 상월곡(한국과학기술연구원)역,,37.606377,127.048491,비상대피시설(지하철역)
6호선 월곡(동덕여대)역,,37.601948,127.041518,비상대피시설(지하철역)
6호선 고려대(종암)역,,37.590508,127.036296,비상대피시설(지하철역)
6호선 안암(고대병원앞)역,,37.586272,127.029005,비상대피시설(지하철역)
6호선 보문역,,37.585274,127.019351,비상대피시설(지하철역)
6호선 창신역,,37.579661,127.015241,비상대피시설(지하철역)
6호선 동묘앞역,,37.572279,127.015653,비상대피시설(지하철역)
6호선 신당역,,37.566154,127.016146,비상대피시설(지하철역)
6호선 청구역,,37.560608,127.013986,비상대피시설(지하철역)
6호선 약수역,,37.554263,127.010358,비상대피시설(지하철역)
6호선 버티고개역,,37.548013,127.007055,비상대피시설(지하철역)
6호선 한강진역,,37.539631,127.001725,비상대피시설(지하철역)
6호선 이태원역,,37.534488,126.994302,비상대피시설(지하철역)
6호선 녹사평(용산구청)역,,37.534675,126.986695,비상대피시설(지하철역)
6호선 삼각지역,,37.535534,126.974032,비상대피시설(지하철역)
6호선 효창공원앞역,,37.539233,126.961384,비상대피시설(지하철역)
6호선 공덕역,,37.543555,126.951678,비상대피시설(지하철역)
6호선 대흥(서강대앞)역,,37.547771,126.942069,비상대피시설(지하철역)
6호선 광흥창(서강)역,,37.547456,126.931993,비상대피시설(지하철역)
6호선 상수역,,37.547716,126.922852,비상대피시설(지하철역)
6호선 합정역,,37.549209,126.913366,비상대피시설(지하철역)
6호선 망원역,,37.556094,126.910052,비상대피시설(지하철역)
6호선 마포구청역,,37.563515,126.903343,비상대피시설(지하철역)
